':id',':album_id',':position',':title',':votes'
'1863','181','4','"Track 181::4 title"','174'
'1864','181','5','"Track 181::5 title"','38'
'1865','181','6','"Track 181::6 title"','105'
'1866','181','7','"Track 181::7 title"','156'
'1867','181','8','"Track 181::8 title"','60'
'1868','181','9','"Track 181::9 title"','72'
'1869','181','10','"Track 181::10 title"','153'
'1870','181','11','"Track 181::11 title"','115'
'1871','181','12','"Track 181::12 title"','62'
'1872','181','13','"Track 181::13 title"','124'
'1873','181','14','"Track 181::14 title"','101'
'1874','182','0','"Track 182::0 title"','191'
'1875','182','1','"Track 182::1 title"','157'
'1876','182','2','"Track 182::2 title"','108'
'1877','182','3','"Track 182::3 title"','162'
'1878','182','4','"Track 182::4 title"','115'
'1879','182','5','"Track 182::5 title"','158'
'1880','182','6','"Track 182::6 title"','43'
'1881','182','7','"Track 182::7 title"','128'
'1882','182','8','"Track 182::8 title"','19'
'1883','182','9','"Track 182::9 title"','148'
'1884','182','10','"Track 182::10 title"','156'
'1885','182','11','"Track 182::11 title"','152'
'1886','183','0','"Track 183::0 title"','114'
'1887','183','1','"Track 183::1 title"','66'
'1888','183','2','"Track 183::2 title"','113'
'1889','183','3','"Track 183::3 title"','180'
'1890','183','4','"Track 183::4 title"','196'
'1891','183','5','"Track 183::5 title"','87'
'1892','183','6','"Track 183::6 title"','102'
'1893','183','7','"Track 183::7 title"','121'
'1894','183','8','"Track 183::8 title"','3'
'1895','183','9','"Track 183::9 title"','119'
'1896','184','0','"Track 184::0 title"','183'
'1897','184','1','"Track 184::1 title"','175'
'1898','184','2','"Track 184::2 title"','160'
'1899','184','3','"Track 184::3 title"','191'
'1900','184','4','"Track 184::4 title"','192'
'1901','184','5','"Track 184::5 title"','121'
'1902','184','6','"Track 184::6 title"','82'
'1903','185','0','"Track 185::0 title"','98'
'1904','185','1','"Track 185::1 title"','32'
'1905','185','2','"Track 185::2 title"','153'
'1906','185','3','"Track 185::3 title"','5'
'1907','185','4','"Track 185::4 title"','31'
'1908','185','5','"Track 185::5 title"','86'
'1909','185','6','"Track 185::6 title"','51'
'1910','185','7','"Track 185::7 title"','197'
'1911','185','8','"Track 185::8 title"','74'
'1912','186','0','"Track 186::0 title"','148'
'1913','186','1','"Track 186::1 title"','66'
'1914','186','2','"Track 186::2 title"','49'
'1915','186','3','"Track 186::3 title"','94'
'1916','186','4','"Track 186::4 title"','20'
'1917','186','5','"Track 186::5 title"','47'
'1918','186','6','"Track 186::6 title"','133'
'1919','187','0','"Track 187::0 title"','99'
'1920','187','1','"Track 187::1 title"','111'
'1921','187','2','"Track 187::2 title"','182'
'1922','187','3','"Track 187::3 title"','180'
'1923','187','4','"Track 187::4 title"','183'
'1924','187','5','"Track 187::5 title"','36'
'1925','187','6','"Track 187::6 title"','8'
'1926','187','7','"Track 187::7 title"','74'
'1927','187','8','"Track 187::8 title"','183'
'1928','187','9','"Track 187::9 title"','54'
'1929','187','10','"Track 187::10 title"','5'
'1930','187','11','"Track 187::11 title"','70'
'1931','187','12','"Track 187::12 title"','90'
'1932','188','0','"Track 188::0 title"','11'
'1933','188','1','"Track 188::1 title"','95'
'1934','188','2','"Track 188::2 title"','5'
'1935','188','3','"Track 188::3 title"','55'
'1936','188','4','"Track 188::4 title"','64'
'1937','188','5','"Track 188::5 title"','5'
'1938','188','6','"Track 188::6 title"','18'
'1939','189','0','"Track 189::0 title"','22'
'1940','189','1','"Track 189::1 title"','186'
'1941','189','2','"Track 189::2 title"','166'
'1942','189','3','"Track 189::3 title"','58'
'1943','189','4','"Track 189::4 title"','142'
'1944','189','5','"Track 189::5 title"','12'
'1945','189','6','"Track 189::6 title"','50'
'1946','189','7','"Track 189::7 title"','124'
'1947','189','8','"Track 189::8 title"','38'
'1948','189','9','"Track 189::9 title"','150'
'1949','189','10','"Track 189::10 title"','52'
'1950','189','11','"Track 189::11 title"','174'
'1951','190','0','"Track 190::0 title"','156'
'1952','190','1','"Track 190::1 title"','190'
'1953','190','2','"Track 190::2 title"','132'
'1954','190','3','"Track 190::3 title"','15'
'1955','190','4','"Track 190::4 title"','82'
'1956','190','5','"Track 190::5 title"','13'
'1957','190','6','"Track 190::6 title"','167'
'1958','190','7','"Track 190::7 title"','118'
'1959','191','0','"Track 191::0 title"','21'
'1960','191','1','"Track 191::1 title"','149'
'1961','191','2','"Track 191::2 title"','29'
'1962','191','3','"Track 191::3 title"','70'
'1963','191','4','"Track 191::4 title"','12'
'1964','191','5','"Track 191::5 title"','42'
'1965','191','6','"Track 191::6 title"','198'
'1966','191','7','"Track 191::7 title"','50'
'1967','191','8','"Track 191::8 title"','145'
'1968','191','9','"Track 191::9 title"','123'
'1969','191','10','"Track 191::10 title"','83'
'1970','191','11','"Track 191::11 title"','158'
'1971','191','12','"Track 191::12 title"','103'
'1972','191','13','"Track 191::13 title"','89'
'1973','191','14','"Track 191::14 title"','174'
'1974','192','0','"Track 192::0 title"','126'
'1975','192','1','"Track 192::1 title"','75'
'1976','192','2','"Track 192::2 title"','13'
'1977','192','3','"Track 192::3 title"','43'
'1978','192','4','"Track 192::4 title"','71'
'1979','192','5','"Track 192::5 title"','173'
'1980','192','6','"Track 192::6 title"','165'
'1981','192','7','"Track 192::7 title"','82'
'1982','192','8','"Track 192::8 title"','160'
'1983','192','9','"Track 192::9 title"','106'
'1984','192','10','"Track 192::10 title"','181'
'1985','192','11','"Track 192::11 title"','21'
'1986','192','12','"Track 192::12 title"','173'
'1987','193','0','"Track 193::0 title"','157'
'1988','193','1','"Track 193::1 title"','10'
'1989','193','2','"Track 193::2 title"','117'
'1990','193','3','"Track 193::3 title"','106'
'1991','193','4','"Track 193::4 title"','90'
'1992','193','5','"Track 193::5 title"','197'
'1993','194','0','"Track 194::0 title"','166'
'1994','194','1','"Track 194::1 title"','76'
'1995','194','2','"Track 194::2 title"','53'
'1996','194','3','"Track 194::3 title"','55'
'1997','194','4','"Track 194::4 title"','53'
'1998','194','5','"Track 194::5 title"','189'
'1999','194','6','"Track 194::6 title"','120'
'2000','194','7','"Track 194::7 title"','129'
'2001','194','8','"Track 194::8 title"','102'
'2002','194','9','"Track 194::9 title"','189'
'2003','194','10','"Track 194::10 title"','82'
'2004','194','11','"Track 194::11 title"','5'
'2005','195','0','"Track 195::0 title"','65'
'2006','195','1','"Track 195::1 title"','156'
'2007','195','2','"Track 195::2 title"','164'
'2008','195','3','"Track 195::3 title"','138'
'2009','195','4','"Track 195::4 title"','22'
'2010','195','5','"Track 195::5 title"','81'
'2011','195','6','"Track 195::6 title"','119'
'2012','195','7','"Track 195::7 title"','189'
'2013','195','8','"Track 195::8 title"','164'
'2014','195','9','"Track 195::9 title"','156'
'2015','195','10','"Track 195::10 title"','92'
'2016','195','11','"Track 195::11 title"','80'
'2017','195','12','"Track 195::12 title"','196'
'2018','195','13','"Track 195::13 title"','44'
'2019','196','0','"Track 196::0 title"','104'
'2020','196','1','"Track 196::1 title"','120'
'2021','196','2','"Track 196::2 title"','113'
'2022','196','3','"Track 196::3 title"','95'
'2023','196','4','"Track 196::4 title"','131'
'2024','196','5','"Track 196::5 title"','146'
'2025','196','6','"Track 196::6 title"','164'
'2026','196','7','"Track 196::7 title"','145'
'2027','196','8','"Track 196::8 title"','121'
'2028','196','9','"Track 196::9 title"','147'
'2029','196','10','"Track 196::10 title"','144'
'2030','197','0','"Track 197::0 title"','192'
'2031','197','1','"Track 197::1 title"','14'
'2032','197','2','"Track 197::2 title"','35'
'2033','197','3','"Track 197::3 title"','156'
'2034','197','4','"Track 197::4 title"','98'
'2035','197','5','"Track 197::5 title"','140'
'2036','197','6','"Track 197::6 title"','146'
'2037','197','7','"Track 197::7 title"','161'
'2038','197','8','"Track 197::8 title"','133'
'2039','197','9','"Track 197::9 title"','97'
'2040','197','10','"Track 197::10 title"','36'
'2041','197','11','"Track 197::11 title"','5'
'2042','197','12','"Track 197::12 title"','183'
'2043','198','0','"Track 198::0 title"','97'
'2044','198','1','"Track 198::1 title"','24'
'2045','198','2','"Track 198::2 title"','81'
'2046','198','3','"Track 198::3 title"','49'
'2047','198','4','"Track 198::4 title"','53'
'2048','198','5','"Track 198::5 title"','67'
'2049','198','6','"Track 198::6 title"','24'
'2050','199','0','"Track 199::0 title"','183'
'2051','199','1','"Track 199::1 title"','17'
'2052','199','2','"Track 199::2 title"','40'
'2053','199','3','"Track 199::3 title"','196'
'2054','199','4','"Track 199::4 title"','141'
'2055','199','5','"Track 199::5 title"','71'
'2056','199','6','"Track 199::6 title"','60'
'2057','199','7','"Track 199::7 title"','97'
'2058','199','8','"Track 199::8 title"','73'
'2059','199','9','"Track 199::9 title"','64'
'2060','199','10','"Track 199::10 title"','108'
'2061','199','11','"Track 199::11 title"','10'
'2062','200','0','"Track 200::0 title"','74'
'2063','200','1','"Track 200::1 title"','47'
'2064','200','2','"Track 200::2 title"','114'
'2065','200','3','"Track 200::3 title"','94'
'2066','200','4','"Track 200::4 title"','110'
'2067','200','5','"Track 200::5 title"','56'
'2068','200','6','"Track 200::6 title"','148'
'2069','200','7','"Track 200::7 title"','137'
'2070','200','8','"Track 200::8 title"','8'
'2071','200','9','"Track 200::9 title"','81'
'2072','201','0','"Track 201::0 title"','77'
'2073','201','1','"Track 201::1 title"','4'
'2074','201','2','"Track 201::2 title"','141'
'2075','201','3','"Track 201::3 title"','92'
'2076','201','4','"Track 201::4 title"','40'
'2077','201','5','"Track 201::5 title"','171'
'2078','201','6','"Track 201::6 title"','110'
'2079','201','7','"Track 201::7 title"','15'
'2080','201','8','"Track 201::8 title"','143'
'2081','202','0','"Track 202::0 title"','38'
'2082','202','1','"Track 202::1 title"','32'
'2083','202','2','"Track 202::2 title"','56'
'2084','202','3','"Track 202::3 title"','108'
'2085','202','4','"Track 202::4 title"','164'
'2086','202','5','"Track 202::5 title"','89'
'2087','202','6','"Track 202::6 title"','7'
'2088','202','7','"Track 202::7 title"','132'
'2089','202','8','"Track 202::8 title"','135'
'2090','202','9','"Track 202::9 title"','89'
'2091','203','0','"Track 203::0 title"','93'
'2092','203','1','"Track 203::1 title"','155'
'2093','203','2','"Track 203::2 title"','124'
'2094','203','3','"Track 203::3 title"','17'
'2095','203','4','"Track 203::4 title"','144'
'2096','203','5','"Track 203::5 title"','58'
'2097','203','6','"Track 203::6 title"','82'
'2098','204','0','"Track 204::0 title"','136'
'2099','204','1','"Track 204::1 title"','158'
'2100','204','2','"Track 204::2 title"','95'
'2101','204','3','"Track 204::3 title"','129'
'2102','204','4','"Track 204::4 title"','3'
'2103','205','0','"Track 205::0 title"','103'
'2104','205','1','"Track 205::1 title"','48'
'2105','205','2','"Track 205::2 title"','184'
'2106','205','3','"Track 205::3 title"','0'
'2107','205','4','"Track 205::4 title"','84'
'2108','205','5','"Track 205::5 title"','79'
'2109','205','6','"Track 205::6 title"','120'
'2110','205','7','"Track 205::7 title"','134'
'2111','206','0','"Track 206::0 title"','118'
'2112','206','1','"Track 206::1 title"','94'
'2113','206','2','"Track 206::2 title"','128'
'2114','206','3','"Track 206::3 title"','91'
'2115','206','4','"Track 206::4 title"','28'
'2116','206','5','"Track 206::5 title"','129'
'2117','206','6','"Track 206::6 title"','151'
'2118','206','7','"Track 206::7 title"','145'
'2119','206','8','"Track 206::8 title"','44'
'2120','207','0','"Track 207::0 title"','92'
'2121','207','1','"Track 207::1 title"','184'
'2122','207','2','"Track 207::2 title"','44'
'2123','207','3','"Track 207::3 title"','180'
'2124','207','4','"Track 207::4 title"','27'
'2125','207','5','"Track 207::5 title"','134'
'2126','207','6','"Track 207::6 title"','191'
'2127','207','7','"Track 207::7 title"','11'
'2128','207','8','"Track 207::8 title"','74'
'2129','207','9','"Track 207::9 title"','64'
'2130','207','10','"Track 207::10 title"','1'
'2131','207','11','"Track 207::11 title"','116'
'2132','207','12','"Track 207::12 title"','190'
'2133','208','0','"Track 208::0 title"','187'
'2134','208','1','"Track 208::1 title"','136'
'2135','208','2','"Track 208::2 title"','166'
'2136','208','3','"Track 208::3 title"','171'
'2137','208','4','"Track 208::4 title"','157'
'2138','208','5','"Track 208::5 title"','9'
'2139','208','6','"Track 208::6 title"','184'
'2140','208','7','"Track 208::7 title"','188'
'2141','208','8','"Track 208::8 title"','7'
'2142','208','9','"Track 208::9 title"','135'
'2143','208','10','"Track 208::10 title"','46'
'2144','209','0','"Track 209::0 title"','15'
'2145','209','1','"Track 209::1 title"','2'
'2146','209','2','"Track 209::2 title"','190'
'2147','209','3','"Track 209::3 title"','189'
'2148','209','4','"Track 209::4 title"','144'
'2149','209','5','"Track 209::5 title"','79'
'2150','209','6','"Track 209::6 title"','158'
'2151','209','7','"Track 209::7 title"','106'
'2152','210','0','"Track 210::0 title"','49'
'2153','210','1','"Track 210::1 title"','58'
'2154','210','2','"Track 210::2 title"','113'
'2155','210','3','"Track 210::3 title"','51'
'2156','210','4','"Track 210::4 title"','22'
'2157','210','5','"Track 210::5 title"','166'
'2158','210','6','"Track 210::6 title"','130'
'2159','210','7','"Track 210::7 title"','180'
'2160','210','8','"Track 210::8 title"','95'
'2161','210','9','"Track 210::9 title"','108'
'2162','210','10','"Track 210::10 title"','42'
'2163','210','11','"Track 210::11 title"','0'
'2164','210','12','"Track 210::12 title"','9'
'2165','210','13','"Track 210::13 title"','136'
'2166','211','0','"Track 211::0 title"','25'
'2167','211','1','"Track 211::1 title"','67'
'2168','211','2','"Track 211::2 title"','157'
'2169','211','3','"Track 211::3 title"','178'
'2170','211','4','"Track 211::4 title"','114'
'2171','212','0','"Track 212::0 title"','198'
'2172','212','1','"Track 212::1 title"','36'
'2173','212','2','"Track 212::2 title"','29'
'2174','212','3','"Track 212::3 title"','152'
'2175','212','4','"Track 212::4 title"','180'
'2176','212','5','"Track 212::5 title"','72'
'2177','212','6','"Track 212::6 title"','67'
'2178','212','7','"Track 212::7 title"','125'
'2179','212','8','"Track 212::8 title"','104'
'2180','212','9','"Track 212::9 title"','26'
'2181','212','10','"Track 212::10 title"','12'
'2182','212','11','"Track 212::11 title"','149'
'2183','213','0','"Track 213::0 title"','49'
'2184','213','1','"Track 213::1 title"','181'
'2185','213','2','"Track 213::2 title"','157'
'2186','213','3','"Track 213::3 title"','171'
'2187','213','4','"Track 213::4 title"','126'
'2188','213','5','"Track 213::5 title"','133'
'2189','213','6','"Track 213::6 title"','43'
'2190','213','7','"Track 213::7 title"','42'
'2191','213','8','"Track 213::8 title"','38'
'2192','213','9','"Track 213::9 title"','185'
'2193','213','10','"Track 213::10 title"','97'
'2194','213','11','"Track 213::11 title"','166'
'2195','213','12','"Track 213::12 title"','113'
'2196','213','13','"Track 213::13 title"','116'
'2197','214','0','"Track 214::0 title"','165'
'2198','214','1','"Track 214::1 title"','167'
'2199','214','2','"Track 214::2 title"','0'
'2200','214','3','"Track 214::3 title"','52'
'2201','214','4','"Track 214::4 title"','135'
'2202','214','5','"Track 214::5 title"','125'
'2203','214','6','"Track 214::6 title"','155'
'2204','214','7','"Track 214::7 title"','65'
'2205','214','8','"Track 214::8 title"','32'
'2206','214','9','"Track 214::9 title"','29'
'2207','214','10','"Track 214::10 title"','158'
'2208','214','11','"Track 214::11 title"','166'
'2209','214','12','"Track 214::12 title"','78'
'2210','214','13','"Track 214::13 title"','128'
'2211','215','0','"Track 215::0 title"','132'
'2212','215','1','"Track 215::1 title"','143'
